"","item_id","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","price_ref_adjgift","bundle_add_on","price_ref_rel","num_of_acc_rel","premium","premium_percent","ind_firstbundle_noacc","premrel1","Author","diff"
"421",521513506795,4,21,19,13,11,6,6,0,2,3310,671,490,350,671,21,-321,-0.0969788519637462,TRUE,-183,NA,0
"422",521513506795,5,22,20,14,12,6,6,0,2,3350,696,515,390,696,22,-306,-0.0913432835820896,TRUE,-168,"suyang",8
"423",521513506795,6,23,21,14,12,6,6,0,2,3350,853,557,390,853,23,-463,-0.138208955223881,TRUE,-325,"suyang",9
"424",521513506795,7,23,21,14,12,6,6,0,2,3380,866,570,420,866,23,-446,-0.131952662721893,TRUE,-308,"suyang",11
"425",521513506795,8,23,21,14,12,6,6,0,2,3430,866,570,470,866,23,-396,-0.115451895043732,TRUE,-258,"suyang",11
"426",522033862841,1,32,31,11,11,32,31,0,2,3264.0625,965,520,264.0625,965,32,-700.9375,-0.214743896601245,TRUE,0,NA,0
"427",522033862841,2,32,31,11,11,32,31,0,2,3287.5,975,530,287.5,975,32,-687.5,-0.209125475285171,TRUE,13.4375,"suyang",2
"428",522033862841,3,31,30,11,11,31,30,0,2,3329.03225806452,935,540,329.032258064516,935,31,-605.967741935484,-0.18202519379845,TRUE,94.9697580645161,"suyang",3
"429",522033862841,3,31,30,11,11,31,30,0,2,3329.03225806452,935,540,329.032258064516,935,31,-605.967741935484,-0.18202519379845,TRUE,94.9697580645161,"suyang",3
"430",522033862841,4,33,32,13,13,33,32,1,2,3371.81818181818,1095,670,371.818181818182,1095,33,-723.181818181818,-0.214478296036668,TRUE,-22.244318181818,NA,0
"431",522033862841,5,36,35,14,14,36,35,2,2,3476.66666666667,1345,715,476.666666666667,1345,36,-868.333333333333,-0.249760306807287,TRUE,-167.395833333333,"suyang",9
"432",522033862841,6,36,35,14,14,36,35,2,1,3497.22222222222,1375,725,497.222222222222,1375,36,-877.777777777778,-0.25099285146942,TRUE,-176.840277777778,"suyang",12
"433",522033862841,7,24,23,4,4,24,23,1,2,3650,865,270,650,865,24,-215,-0.0589041095890411,TRUE,485.9375,"suyang",12
"434",522033862841,8,25,24,4,4,25,24,1,3,3720,890,295,720,890,25,-170,-0.0456989247311828,TRUE,530.9375,"suyang",12
"435",522086451970,1,6,5,3,2,0,0,0,1,3400,230,50,100,230,6,-130,-0.0382352941176471,TRUE,0,NA,0
"436",522086451970,2,6,5,3,2,0,0,0,1,3430,225,45,130,225,6,-95,-0.0276967930029155,TRUE,35,"suyang",2
"437",522086451970,3,6,5,3,2,0,0,0,1,3500,245,65,200,245,6,-45,-0.0128571428571429,TRUE,85,"suyang",2
"438",522086451970,3,6,5,3,2,0,0,0,1,3500,245,65,200,245,6,-45,-0.0128571428571429,TRUE,85,"suyang",4
"439",522086451970,4,8,7,4,3,0,0,0,1,3700,715,135,400,715,8,-315,-0.0851351351351351,TRUE,-185,NA,0
"440",522086451970,5,8,7,4,3,0,0,1,1,3800,720,140,500,720,8,-220,-0.0578947368421053,TRUE,-90,"suyang",4
"441",522086451970,6,8,7,4,3,0,0,1,1,3900,350,140,600,350,8,250,0.0641025641025641,TRUE,380,"suyang",4
"442",522097809685,1,15,15,3,3,15,15,0,1,3394.8,312,122,147.8,312,15,-164.2,-0.0483680923765759,TRUE,0,NA,0
"443",522097809685,2,15,15,3,3,15,15,0,1,3423.21,325,135,176.21,325,15,-148.79,-0.0434650518080982,TRUE,15.4099999999999,"suyang",2
"444",522097809685,3,17,17,5,5,17,17,0,1,3505.5,542,352,258.5,542,17,-283.5,-0.0808729139922978,TRUE,-119.3,"suyang",4
"445",522097809685,3,17,17,5,5,17,17,0,1,3505.5,542,352,258.5,542,17,-283.5,-0.0808729139922978,TRUE,-119.3,"suyang",8
"446",522097809685,4,19,19,7,7,19,19,1,1,3533.18,615,425,286.18,615,19,-328.82,-0.0930663028772947,TRUE,-164.62,NA,0
"447",522097809685,5,19,19,7,7,19,19,1,1,3570.08,610,420,323.08,610,19,-286.92,-0.0803679469367633,TRUE,-122.72,"suyang",8
"448",522097809685,6,17,17,5,5,17,17,0,1,3588.53,555,365,341.53,555,17,-213.47,-0.0594867536289232,TRUE,-49.27,"suyang",6
"449",522097809685,7,18,18,6,6,18,18,0,1,3625.43,600,390,378.43,600,18,-221.57,-0.0611155090568568,TRUE,-57.3700000000003,"suyang",9
"450",522097809685,8,18,18,6,6,18,18,0,1,3662.33,620,410,415.33,620,18,-204.67,-0.0558851878448966,TRUE,-40.4700000000003,"suyang",9
"451",522145128789,1,15,14,3,2,2,2,2,1,3300,480,70,250,480,15,-230,-0.0696969696969697,TRUE,0,NA,0
"452",522145128789,2,16,15,4,3,2,2,2,1,3330,545,135,280,545,16,-265,-0.0795795795795796,TRUE,-35,"suyang",3
"453",522145128789,3,16,15,4,3,2,2,2,1,3380,540,130,330,540,16,-210,-0.0621301775147929,TRUE,20,"suyang",3
"454",522145128789,3,16,15,4,3,2,2,2,1,3380,540,130,330,540,16,-210,-0.0621301775147929,TRUE,20,"suyang",4
"455",522145128789,4,17,16,5,4,2,2,2,1,3410,620,210,360,620,17,-260,-0.0762463343108504,TRUE,-30,NA,0
"456",522145128789,5,17,16,5,4,2,2,2,1,3380,590,180,330,590,17,-260,-0.0769230769230769,TRUE,-30,"suyang",2
"457",522145128789,6,17,16,5,4,2,2,2,1,3410,605,195,360,605,17,-245,-0.0718475073313783,TRUE,-15,"suyang",4
"458",522145128789,7,17,16,5,4,3,3,3,1,3560,615,205,510,615,17,-105,-0.0294943820224719,TRUE,125,"suyang",4
"459",522145128789,8,17,16,5,4,3,3,3,1,3640,635,225,590,635,17,-45,-0.0123626373626374,TRUE,185,"suyang",4
"460",522743875767,1,19,19,19,19,0,0,0,0,3570,485,485,320,485,19,-165,-0.046218487394958,TRUE,0,NA,0
"461",522743875767,2,19,19,19,19,0,0,0,0,3590,490,490,340,490,19,-150,-0.0417827298050139,TRUE,15,"suyang",2
"462",522743875767,3,19,19,19,19,0,0,0,0,3620,495,495,370,495,19,-125,-0.0345303867403315,TRUE,40,"suyang",2
"463",522743875767,3,19,19,19,19,0,0,0,0,3620,495,495,370,495,19,-125,-0.0345303867403315,TRUE,40,"suyang",2
"464",522743875767,4,19,19,19,19,0,0,0,0,3690,520,520,440,520,19,-80,-0.021680216802168,TRUE,85,NA,0
"465",522743875767,5,20,20,20,20,0,0,1,0,3860,560,560,610,560,20,50,0.0129533678756477,TRUE,215,"suyang",1
"466",522743875767,6,20,20,20,20,0,0,1,0,3880,565,565,630,565,20,65,0.0167525773195876,TRUE,230,"suyang",3
"467",522743875767,7,20,20,20,20,0,0,1,0,3910,570,570,660,570,20,90,0.0230179028132992,TRUE,255,"suyang",3
"468",522743875767,8,20,20,20,20,0,0,1,0,3980,595,595,730,595,20,135,0.0339195979899497,TRUE,300,"suyang",3
"469",522863996797,1,19,19,15,15,4,4,1,0,3150,1010,820,200,1010,19,-810,-0.257142857142857,TRUE,0,NA,0
"470",522863996797,2,20,20,16,16,5,5,2,0,3190,1045,855,240,1045,20,-805,-0.252351097178683,TRUE,5,"suyang",1
"471",522863996797,3,19,19,15,15,5,5,1,0,3210,1010,820,260,1010,19,-750,-0.233644859813084,TRUE,60,"suyang",0
"472",522863996797,3,19,19,15,15,5,5,1,0,3210,1010,820,260,1010,19,-750,-0.233644859813084,TRUE,60,"suyang",2
"473",522863996797,4,21,21,17,17,5,5,3,0,3250,1090,900,300,1090,21,-790,-0.243076923076923,TRUE,20,NA,0
"474",523084126902,1,15,13,3,3,5,5,2,3,3250,356,110,200,356,15,-156,-0.048,TRUE,0,NA,0
"475",523084126902,2,15,13,3,3,5,5,2,0,3330,0,0,280,0,15,280,0.0840840840840841,TRUE,436,"suyang",2
"476",523084126902,3,16,14,4,4,5,5,2,3,3350,416,170,300,416,16,-116,-0.0346268656716418,TRUE,40,"suyang",1
"477",523084126902,3,16,14,4,4,5,5,2,3,3350,416,170,300,416,16,-116,-0.0346268656716418,TRUE,40,"suyang",1
"478",523084126902,4,16,14,4,4,5,5,2,3,3400,416,170,350,416,16,-66,-0.0194117647058824,TRUE,90,NA,0
"479",523084126902,5,16,14,4,4,6,6,3,3,3500,431,185,450,431,16,19,0.00542857142857143,TRUE,175,"suyang",1
"480",523084126902,6,16,14,4,4,6,6,3,0,3550,0,0,500,0,16,500,0.140845070422535,TRUE,656,"suyang",3
"481",523084126902,7,18,16,6,6,8,8,3,3,4050,781,535,1000,781,18,219,0.0540740740740741,TRUE,375,"suyang",3
"482",523084126902,8,18,16,6,6,8,8,3,0,4100,0,0,1050,0,18,1050,0.25609756097561,TRUE,1206,"suyang",5
"483",523776961013,1,6,6,5,5,6,6,0,0,4858,165,155,220,165,6,55,0.0113215314944422,TRUE,0,NA,0
"484",523776961013,2,6,6,5,5,6,6,0,0,4898,170,160,260,170,6,90,0.018374846876276,TRUE,35,"suyang",2
"485",523776961013,3,10,10,9,9,10,10,0,0,5008,435,425,370,435,10,-65,-0.0129792332268371,TRUE,-120,"suyang",4
"486",523776961013,3,10,10,9,9,10,10,0,0,5008,435,425,370,435,10,-65,-0.0129792332268371,TRUE,-120,"suyang",6
"487",523776961013,4,10,10,9,9,10,10,0,0,5048,440,430,410,440,10,-30,-0.00594294770206022,TRUE,-85,NA,0
"488",523776961013,5,10,10,9,9,10,10,0,0,5138,465,455,500,465,10,35,0.00681198910081744,TRUE,-20,"suyang",6
"489",523776961013,6,14,14,13,13,14,14,0,1,5198,870,860,560,870,14,-310,-0.0596383224317045,TRUE,-365,"suyang",10
"490",523776961013,7,14,14,13,13,14,14,0,1,5288,895,885,650,895,14,-245,-0.0463313161875946,TRUE,-300,"suyang",10
