"","item_id","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","price_ref_adjgift","bundle_add_on","price_ref_rel","num_of_acc_rel","premium","premium_percent","ind_firstbundle_noacc","premrel1","benchmark","total_n_of_a","total_price_of_a","premium_minus_a","perc_premrel1","premium_minus_a_perc","Author","diff","diff_minus_a"
"289",44881048637,4,10,10,10,10,4,4,0,0,4155,675,675,827,290,5,537,0.129241877256318,FALSE,537,2850,3,245,292,0.188421052631579,0.102456140350877,"suyang",11,8
"290",45219159638,2,28,28,22,22,0,0,0,2,2740,1030,900,5,-70,0,75,0.0273722627737226,FALSE,75,2680,2,120,-45,0.0279850746268657,-0.0167910447761194,"suyang",2,0
"291",45219159638,3,30,30,24,24,0,0,0,2,2780,1150,1020,45,50,2,-5,-0.00179856115107914,FALSE,-5,2680,0,0,-5,-0.00186567164179104,-0.00186567164179104,"suyang",1,1
"292",45219159638,4,30,30,24,24,0,0,0,2,2800,1160,1030,65,60,2,5,0.00178571428571429,FALSE,5,2680,0,0,5,0.00186567164179104,0.00186567164179104,"suyang",1,1
"293",45293052304,2,13,13,13,13,1,1,0,1,3310,530,530,60,40,0,20,0.00604229607250755,FALSE,20,3100,1,30,-10,0.00645161290322581,-0.0032258064516129,"suyang",2,1
"294",45293052304,3,13,13,13,13,1,1,0,1,3410,560,560,160,70,0,90,0.0263929618768328,FALSE,90,3100,1,30,60,0.0290322580645161,0.0193548387096774,"suyang",2,1
"295",45293052304,4,16,15,16,15,2,2,0,2,3430,605,605,180,115,3,65,0.0189504373177843,FALSE,65,3100,0,0,65,0.0209677419354839,0.0209677419354839,"suyang",3,3
"296",45293052304,5,16,15,16,15,2,2,0,2,3490,645,645,240,155,3,85,0.0243553008595989,FALSE,85,3100,1,30,55,0.0274193548387097,0.017741935483871,"suyang",5,4
"297",45293052304,6,16,15,16,15,2,2,0,2,3590,675,675,340,185,3,155,0.0431754874651811,FALSE,155,3100,1,30,125,0.05,0.0403225806451613,"suyang",5,4
"298",45410114111,2,23,21,9,7,2,2,0,2,3290,620,280,30,-5,0,35,0.0106382978723404,FALSE,35,3000,1,35,0,0.0116666666666667,0,"suyang",2,1
"299",45410114111,3,23,21,11,9,2,2,0,0,3350,0,0,90,-625,0,715,0.213432835820896,FALSE,715,3000,1,35,680,0.238333333333333,0.226666666666667,"suyang",2,1
"300",45410114111,4,25,23,9,9,3,3,0,2,3440,730,390,180,105,2,75,0.0218023255813953,FALSE,75,3000,1,35,40,0.025,0.0133333333333333,"suyang",4,3
"301",45410114111,5,25,23,9,9,4,4,0,0,3500,0,0,240,-625,2,865,0.247142857142857,FALSE,865,3000,2,75,790,0.288333333333333,0.263333333333333,"suyang",6,4
"302",45410114111,6,26,24,10,10,7,7,0,2,3580,750,410,320,125,3,195,0.0544692737430168,FALSE,195,3000,2,190,5,0.065,0.00166666666666667,"suyang",7,5
"303",45410114111,7,26,24,10,10,7,7,0,2,3650,870,530,390,245,3,145,0.0397260273972603,FALSE,145,3000,4,235,-90,0.0483333333333333,-0.03,"suyang",11,7
"304",45410114111,8,26,24,10,10,7,7,0,0,3720,0,0,460,-625,3,1085,0.291666666666667,FALSE,1085,3000,4,235,850,0.361666666666667,0.283333333333333,"suyang",11,7
"305",521513506795,2,18,16,11,9,5,5,0,2,3180,341,240,30,13,0,17,0.00534591194968553,FALSE,17,2960,1,22,-5,0.00574324324324324,-0.00168918918918919,"suyang",2,1
"306",521513506795,3,21,19,13,11,6,6,0,2,3290,658,477,140,330,3,-190,-0.0577507598784195,FALSE,-190,2960,1,50,-240,-0.0641891891891892,-0.0810810810810811,"suyang",5,4
"307",521513506795,4,21,19,13,11,6,6,0,2,3310,671,490,160,343,3,-183,-0.0552870090634441,FALSE,-183,2960,2,72,-255,-0.0618243243243243,-0.0861486486486486,"suyang",7,5
"308",521513506795,5,22,20,14,12,6,6,0,2,3350,696,515,200,368,4,-168,-0.0501492537313433,FALSE,-168,2960,2,72,-240,-0.0567567567567568,-0.0810810810810811,"suyang",8,6
"309",521513506795,6,23,21,14,12,6,6,0,2,3350,853,557,200,525,5,-325,-0.0970149253731343,FALSE,-325,2960,2,75,-400,-0.109797297297297,-0.135135135135135,"suyang",9,7
"310",521513506795,7,23,21,14,12,6,6,0,2,3380,866,570,230,538,5,-308,-0.0911242603550296,FALSE,-308,2960,3,97,-405,-0.104054054054054,-0.136824324324324,"suyang",11,8
"311",521513506795,8,23,21,14,12,6,6,0,2,3430,866,570,280,538,5,-258,-0.0752186588921283,FALSE,-258,2960,3,97,-355,-0.0871621621621622,-0.119932432432432,"suyang",11,8
"312",521870063421,2,11,11,8,8,11,11,0,0,3130,425,340,30,5,0,25,0.00798722044728434,FALSE,25,2950,1,20,5,0.00847457627118644,0.00169491525423729,"suyang",2,1
"313",521870063421,3,10,10,8,8,10,10,0,0,3180,380,345,80,-40,-1,120,0.0377358490566038,FALSE,120,2950,2,70,50,0.0406779661016949,0.0169491525423729,"suyang",3,1
"314",521870063421,4,12,12,10,10,12,12,0,0,3200,515,450,100,95,1,5,0.0015625,FALSE,5,2950,1,20,-15,0.00169491525423729,-0.00508474576271186,"suyang",3,2
"315",521870063421,5,12,12,10,10,12,12,0,0,3230,490,455,130,70,1,60,0.0185758513931889,FALSE,60,2950,2,70,-10,0.0203389830508475,-0.00338983050847458,"suyang",5,3
"316",521870063421,6,13,13,10,10,13,13,0,0,3280,515,460,180,95,2,85,0.0259146341463415,FALSE,85,2950,2,70,15,0.0288135593220339,0.00508474576271186,"suyang",5,3
"317",522033862841,2,21,20,3,3,21,20,0,2,3370,550,190,20,5,0,15,0.00445103857566766,FALSE,15,3050,1,20,-5,0.00491803278688525,-0.00163934426229508,"suyang",2,1
"318",522033862841,3,21,20,3,3,21,20,0,2,3400,555,195,50,10,0,40,0.0117647058823529,FALSE,40,3050,1,20,20,0.0131147540983607,0.00655737704918033,"suyang",2,1
"319",522033862841,4,21,20,3,3,21,20,0,2,3470,580,220,120,35,0,85,0.0244956772334294,FALSE,85,3050,1,20,65,0.0278688524590164,0.0213114754098361,"suyang",2,1
"320",522033862841,5,24,23,4,4,24,23,0,2,3600,855,260,250,310,3,-60,-0.0166666666666667,FALSE,-60,3050,1,40,-100,-0.019672131147541,-0.0327868852459016,"suyang",5,4
"321",522033862841,6,23,22,4,4,23,22,0,1,3620,860,265,270,315,2,-45,-0.0124309392265193,FALSE,-45,3050,3,60,-105,-0.0147540983606557,-0.0344262295081967,"suyang",8,5
"322",522033862841,7,24,23,4,4,24,23,0,2,3650,865,270,300,320,3,-20,-0.00547945205479452,FALSE,-20,3050,2,60,-80,-0.00655737704918033,-0.0262295081967213,"suyang",7,5
"323",522033862841,8,25,24,4,4,25,24,0,3,3720,890,295,370,345,4,25,0.00672043010752688,FALSE,25,3050,2,60,-35,0.00819672131147541,-0.0114754098360656,"suyang",7,5
"324",522086451970,2,6,5,3,2,0,0,0,1,3430,225,45,30,-5,0,35,0.0102040816326531,FALSE,35,3300,1,35,0,0.0106060606060606,0,"suyang",2,1
"325",522086451970,3,6,5,3,2,0,0,0,1,3500,245,65,100,15,0,85,0.0242857142857143,FALSE,85,3300,1,35,50,0.0257575757575758,0.0151515151515152,"suyang",2,1
"326",522086451970,4,8,7,4,3,0,0,0,1,3700,715,135,300,485,2,-185,-0.05,FALSE,-185,3300,1,35,-220,-0.0560606060606061,-0.0666666666666667,"suyang",4,3
"327",522086451970,5,8,7,4,3,0,0,0,1,3800,720,140,400,490,2,-90,-0.0236842105263158,FALSE,-90,3300,1,35,-125,-0.0272727272727273,-0.0378787878787879,"suyang",4,3
"328",522086451970,6,8,7,4,3,0,0,0,1,3900,350,140,500,120,2,380,0.0974358974358974,FALSE,380,3300,1,35,345,0.115151515151515,0.104545454545455,"suyang",4,3
"329",522097809685,2,15,15,3,3,15,15,0,1,3423.21,325,135,28.4099999999999,13,0,15.4099999999999,0.0045016227459022,FALSE,15.4099999999999,3247,1,22,-6.59000000000015,0.00474591931013239,-0.00202956575300282,"suyang",2,1
"330",522097809685,3,17,17,5,5,17,17,0,1,3505.5,542,352,110.7,230,2,-119.3,-0.0340322350591927,FALSE,-119.3,3247,1,50,-169.3,-0.0367416076378196,-0.0521404373267632,"suyang",4,3
"331",522097809685,4,19,19,7,7,19,19,0,1,3533.18,615,425,138.38,303,4,-164.62,-0.0465925879802332,FALSE,-164.62,3247,2,72,-236.62,-0.0506991068678781,-0.072873421619957,"suyang",8,6
"332",522097809685,5,19,19,7,7,19,19,0,1,3570.08,610,420,175.28,298,4,-122.72,-0.0343745798413482,FALSE,-122.72,3247,2,72,-194.72,-0.0377948875885434,-0.0599692023406222,"suyang",8,6
"333",522097809685,6,17,17,5,5,17,17,0,1,3588.53,555,365,193.73,243,2,-49.27,-0.013729855957732,FALSE,-49.27,3247,2,72,-121.27,-0.0151740067754851,-0.0373483215275639,"suyang",6,4
"334",522097809685,7,18,18,6,6,18,18,0,1,3625.43,600,390,230.63,288,3,-57.3700000000003,-0.0158243298036372,FALSE,-57.3700000000003,3247,3,92,-149.37,-0.017668617185094,-0.0460024638127503,"suyang",9,6
"335",522097809685,8,18,18,6,6,18,18,0,1,3662.33,620,410,267.53,308,3,-40.4700000000003,-0.0110503422684467,FALSE,-40.4700000000003,3247,3,92,-132.47,-0.0124638127502311,-0.0407976593778874,"suyang",9,6
"336",522145128789,2,16,15,4,3,2,2,0,1,3330,545,135,30,65,1,-35,-0.0105105105105105,FALSE,-35,3050,1,20,-55,-0.0114754098360656,-0.0180327868852459,"suyang",3,2
"337",522145128789,3,16,15,4,3,2,2,0,1,3380,540,130,80,60,1,20,0.00591715976331361,FALSE,20,3050,1,20,0,0.00655737704918033,0,"suyang",3,2
"338",522145128789,4,17,16,5,4,2,2,0,1,3410,620,210,110,140,2,-30,-0.00879765395894428,FALSE,-30,3050,1,20,-50,-0.00983606557377049,-0.0163934426229508,"suyang",4,3
"339",522145128789,5,17,16,5,4,2,2,0,1,3380,590,180,80,110,2,-30,-0.00887573964497041,FALSE,-30,3050,0,0,-30,-0.00983606557377049,-0.00983606557377049,"suyang",2,2
"340",522145128789,6,17,16,5,4,2,2,0,1,3410,605,195,110,125,2,-15,-0.00439882697947214,FALSE,-15,3050,1,20,-35,-0.00491803278688525,-0.0114754098360656,"suyang",4,3
"341",522145128789,7,17,16,5,4,3,3,0,1,3560,615,205,260,135,2,125,0.0351123595505618,FALSE,125,3050,1,20,105,0.040983606557377,0.0344262295081967,"suyang",4,3
"342",522145128789,8,17,16,5,4,3,3,0,1,3640,635,225,340,155,2,185,0.0508241758241758,FALSE,185,3050,1,20,165,0.060655737704918,0.0540983606557377,"suyang",4,3
"343",522743875767,2,19,19,19,19,0,0,0,0,3330,490,490,20,5,0,15,0.0045045045045045,FALSE,15,3050,1,20,-5,0.00491803278688525,-0.00163934426229508,"suyang",2,1
"344",522743875767,3,19,19,19,19,0,0,0,0,3360,495,495,50,10,0,40,0.0119047619047619,FALSE,40,3050,1,20,20,0.0131147540983607,0.00655737704918033,"suyang",2,1
"345",522743875767,4,19,19,19,19,0,0,0,0,3430,520,520,120,35,0,85,0.0247813411078717,FALSE,85,3050,1,20,65,0.0278688524590164,0.0213114754098361,"suyang",2,1
"346",522743875767,5,20,20,20,20,0,0,0,0,3610,560,560,300,75,1,225,0.0623268698060942,FALSE,225,3050,0,0,225,0.0737704918032787,0.0737704918032787,"suyang",1,1
"347",522743875767,6,20,20,20,20,0,0,0,0,3630,565,565,320,80,1,240,0.0661157024793388,FALSE,240,3050,1,20,220,0.0786885245901639,0.0721311475409836,"suyang",3,2
"348",522743875767,7,20,20,20,20,0,0,0,0,3660,570,570,350,85,1,265,0.0724043715846995,FALSE,265,3050,1,20,245,0.0868852459016393,0.080327868852459,"suyang",3,2
"349",522743875767,8,20,20,20,20,0,0,0,0,3730,595,595,420,110,1,310,0.0831099195710456,FALSE,310,3050,1,20,290,0.101639344262295,0.0950819672131148,"suyang",3,2
"350",522863996797,2,20,20,16,16,5,5,0,0,3190,1045,855,40,35,1,5,0.00156739811912226,FALSE,5,2950,0,0,5,0.00169491525423729,0.00169491525423729,"suyang",1,1
"351",522863996797,3,20,20,16,16,6,6,0,0,3210,1040,850,60,30,1,30,0.00934579439252336,FALSE,30,2950,0,0,30,0.0101694915254237,0.0101694915254237,"suyang",1,1
"352",522863996797,4,20,20,16,16,4,4,0,0,3250,1060,870,100,50,1,50,0.0153846153846154,FALSE,50,2950,0,0,50,0.0169491525423729,0.0169491525423729,"suyang",1,1
"353",523084126902,2,15,13,3,3,5,5,0,0,3330,0,0,80,-356,0,436,0.130930930930931,FALSE,436,3050,1,30,406,0.142950819672131,0.133114754098361,"suyang",2,1
"354",523084126902,3,16,14,4,4,5,5,0,3,3350,416,170,100,60,1,40,0.0119402985074627,FALSE,40,3050,0,0,40,0.0131147540983607,0.0131147540983607,"suyang",1,1
"355",523084126902,4,16,14,4,4,5,5,0,3,3400,416,170,150,60,1,90,0.0264705882352941,FALSE,90,3050,0,0,90,0.0295081967213115,0.0295081967213115,"suyang",1,1
"356",523084126902,5,16,14,4,4,6,6,0,3,3500,431,185,250,75,1,175,0.05,FALSE,175,3050,0,0,175,0.0573770491803279,0.0573770491803279,"suyang",1,1
"357",523084126902,6,16,14,4,4,6,6,0,0,3550,0,0,300,-356,1,656,0.184788732394366,FALSE,656,3050,1,30,626,0.215081967213115,0.205245901639344,"suyang",3,2
"358",523084126902,7,18,16,6,6,8,8,0,3,4050,781,535,800,425,3,375,0.0925925925925926,FALSE,375,3050,0,0,375,0.122950819672131,0.122950819672131,"suyang",3,3
"359",523084126902,8,18,16,6,6,8,8,0,0,4100,0,0,850,-356,3,1206,0.294146341463415,FALSE,1206,3050,1,30,1176,0.395409836065574,0.385573770491803,"suyang",5,4
"360",523776961013,2,6,6,5,5,6,6,0,0,4898,170,160,40,5,0,35,0.00714577378521846,FALSE,35,4638,1,25,10,0.00754635618801207,0.00215610176800345,"suyang",2,1
"361",523776961013,3,10,10,9,9,10,10,0,0,5008,435,425,150,270,4,-120,-0.023961661341853,FALSE,-120,4638,0,0,-120,-0.0258732212160414,-0.0258732212160414,"suyang",4,4
"362",523776961013,4,10,10,9,9,10,10,0,0,5048,440,430,190,275,4,-85,-0.016838351822504,FALSE,-85,4638,1,25,-110,-0.0183268650280293,-0.0237171194480379,"suyang",6,5
"363",523776961013,5,10,10,9,9,10,10,0,0,5138,465,455,280,300,4,-20,-0.00389256520046711,FALSE,-20,4638,1,25,-45,-0.0043122035360069,-0.00970245795601552,"suyang",6,5
"364",523776961013,6,14,14,13,13,14,14,0,1,5198,870,860,340,705,8,-365,-0.0702193151212005,FALSE,-365,4638,1,25,-390,-0.0786977145321259,-0.0840879689521345,"suyang",10,9
"365",523776961013,7,14,14,13,13,14,14,0,1,5288,895,885,430,730,8,-300,-0.056732223903177,FALSE,-300,4638,1,25,-325,-0.0646830530401035,-0.0700733074601121,"suyang",10,9
